DB04643	4-{3-CHLORO-4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-PHENOXY}-BUTYRIC ACID			1	P11217																																																																					
DB04644	4-{4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2,3-DIMETHYL-PHENOXY}-BUTYRIC ACID			1	P11217																																																																					
DB04645	5-{3-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2-METHYL-PHENOXY}-PENTANOIC ACID			1	P11217																																																																					
DB04648	S-propylamine-L-cysteine			1	P05089																																																																					
DB04652	(11-BETA)-11,21-DIHYDROXY-PREGN-4-ENE-3,20-DIONE			3	P08235	P28845	Q15788																																																																			
DB04653	CBZ-LEU-LEU-TYR-CH2F			1	P07384																																																																					
DB04654	4-PIPERIDIN-4-YLBUTANAL			2	P07477	P20231																																																																				
DB04655	METOPRINE, METHODICHLOROPHEN			1	P50135																																																																					
DB04657	Carboxin		C11255	1	P31040																																																																					
DB04659	(1S,2S,3R,4S,5S)-2,3,4-TRIHYDROXY-5-(HYDROXYMETHYL)CYCLOHEXYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE			1	P09848																																																																					
DB04660	Glycerylphosphorylcholine		C00670	1	P17900																																																																					
DB04662	OLOMOUCINE II			1	P24941																																																																					
DB04664	Cyclohexyl-pentyl-maltoside			1	P20813																																																																					
DB04665	2H-1-BENZOPYRAN-2-ONE			1	P11509																																																																					
DB04669	TRIAZOLOPYRIMIDINE			1	P24941																																																																					
DB04672	cyclic 3',5'-thymidine monophosphate			1	Q9NPB1																																																																					
DB04673	4-[(5-CHLOROINDOL-2-YL)SULFONYL]-2-(2-METHYLPROPYL)-1-[[5-(PYRIDIN-4-YL)PYRIMIDIN-2-YL]CARBONYL]PIPERAZINE			1	P00742																																																																					
DB04674	2-HYDROXY-3,5-DIIODOBENZOIC ACID			2	P25101	Q04828																																																																				
DB04676	Dansyllysine			1	P01877																																																																					
DB04677	N-METHYL-N-[(1R)-1-METHYL-2-PHENYLETHYL]PROP-2-EN-1-AMINE			1	P27338																																																																					
DB04678	H TYPE II TRISACCHARIDE			1	P16442																																																																					
DB04679	H TYPE I TRISACCHARIDE			1	P16442																																																																					
DB04680	GALACTOSE GREASE			1	P16442																																																																					
DB04681	BETA-METHYLLACTOSIDE			1	P16442																																																																					
DB04682	Octylphenoxy polyethoxyethanol			1	P02585																																																																					
DB04685	1-{(2S,5S)-4-FLUORO-5-[(TRITYLOXY)METHYL]TETRAHYDROFURAN-2-YL}PYRIMIDINE-2,4(1H,3H)-DIONE			1	P33316																																																																					
DB04688	ECGONINE METHYL ESTER			2	P01859	P01834																																																																				
DB04689	2-{5-[3-(6-BENZOYL-1-PROPYLNAPHTHALEN-2-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID			1	P37231																																																																					
DB04690	Camptothecin		C01897	1	P11387																																																																					
DB04695	FARNESYL THIOPYROPHOSPHATE			2	O95749	Q03426																																																																				
DB04700	GLUTATHIONE SULFINATE			1	Q9Y2Q3																																																																					
DB04701	S-METHYL-GLUTATHIONE			1	P28161																																																																					
DB04707	HYDROXYFASUDIL			3	Q13464	P17612	P61925																																																																			
DB04709	(3AALPHA,4ALPHA,7ALPHA,7AALPHA)- 3A,4,7,7A-TETRAHYDRO-2-(4-NITRO-1-NAPHTHALENYL)-4,7-ETHANO-1H-ISOINDOLE-1,3(2H)-DIONE			1	P10275																																																																					
DB04714	ISOPENTENYL PYROPHOSPHATE			2	P14324	O95749																																																																				
DB04715	IMIDAZOPYRIDAZIN 1			1	P11309																																																																					
DB04716	2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE			5	O60674	O43293	P23458	P52333	P29597																																																																	
DB04719	DIMETHYL-(4,5,6,7-TETRABROMO-1H-BENZOIMIDAZOL-2-YL)-AMINE			1	P68400																																																																					
DB04720	S-METHYL-4,5,6,7-TETRABROMO-BENZIMIDAZOLE			1	P68400																																																																					
DB04721	N1,N2-ETHYLENE-2-METHYLAMINO-4,5,6,7-TETRABROMO-BENZIMIDAZOLE			1	P68400																																																																					
DB04722	2-(3-CHLORO-6-{[2,2-DIFLUORO-2-(1-OXIDOPYRIDIN-2-YL)ETHYL]AMINO}-1-OXIDOPYRIDIN-2-YL)-N-[1-(3-CHLOROPHENYL)ETHYL]ACETAMIDE			1	P00734																																																																					
DB04723	2-(3-GUANIDINOPHENYL)-3-MERCAPTOPROPANOIC ACID			1	P15086																																																																					
DB04724	(S)-2-((S)-3-ISOBUTYL-2,5-DIOXO-4-QUINOLIN-3-YLMETHYL-[1,4]DIAZEPAN-1YL)-N-METHYL-3-NAPHTALEN-2-YL-PROPIONAMIDE			1	P20701																																																																					
DB04725	Licofelone			3	Q9NZK7	P35354	P09917																																																																			
DB04733	1,6-DI-O-PHOSPHONO-D-MANNITOL			1	P04075																																																																					
DB04739	4-[(4-METHYL-1-PIPERAZINYL)METHYL]-N-[3-[[4-(3-PYRIDINYL)-2-PYRIMIDINYL]AMINO]PHENYL]-BENZAMIDE			1	P12931																																																																					
DB04741	Myxothiazol			1	P31930																																																																					
DB04743	Nimesulide	D01049		3	P35354	Q9NZK7	P02788																																																																			
DB04751	Purvalanol A			3	P12931	Q9Y6M4	Q15418																																																																			
DB04753	9-DEAZAINOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE			1	P00491																																																																					
DB04754	GUANOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE			1	P00491																																																																					
DB04757	GUANOSINE-2',3'-O-METHYLIDENEPHOSPHONATE			1	P00491																																																																					
DB04758	2-[2-ETHANESULFONYLAMINO-3-(1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIM IDOYL-BENZYLAMIDE)			1	P08709																																																																					
DB04759	PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(3-METHYL-BENZYLAMIDE)			1	P45452																																																																					
DB04760	PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE)			1	P45452																																																																					
DB04761	PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-[(PYRIDIN-3-YLMETHYL)-AMIDE]			1	P45452																																																																					
DB04763	1-N-(4-SULFAMOYLPHENYL-ETHYL)-2,4,6-TRIMETHYLPYRIDINIUM			1	P00918																																																																					
DB04764	[4-(3-AMINOMETHYL-PHENYL)-PIPERIDIN-1-YL]-(5-PHENETHYL- PYRIDIN-3-YL)-METHANONE			1	P20231																																																																					
DB04767	N-[1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-3-METHYLSULFANYL-PROPYL]-3-HYDROXY-2-PROPOXYAMINO-BUTYRAMID			1	P08709																																																																					
DB04768	Pyrithiamine Pyrophosphate			1	Q9H3S4																																																																					
DB04769	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE			1	P48736																																																																					
DB04770	O6-(R)-ROSCOVITINE, R-2-(6-BENZYLOXY-9-ISOPROPYL-9H-PURIN-2-YLAMINO)-BUTAN-1-OL			1	O00764																																																																					
DB04771	1-GUANIDINO-4-(N-NITRO-BENZOYLAMINO-L-LEUCYL-L-PROLYLAMINO)BUTANE			1	P00734																																																																					
DB04772	1-GUANIDINO-4-(N-PHENYLMETHANESULFONYL-L-LEUCYL-L-PROLYLAMINO)BUTANE			1	P00734																																																																					
DB04776	N6-METHYL-(R)-ROSCOVITINE, R-2-[6-(BENZYL-METHYL-AMINO)-9-ISOPROPYL-9H-PURIN-2-YLAMINO]-BUTAN-1-OL			1	O00764																																																																					
DB04779	ETHYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE			1	P09848																																																																					
DB04781	5-hydroxyvaleric acid		C02804	1	P13716																																																																					
DB04787	Tanaproget			1	P06401																																																																					
DB04789	5-methyltetrahydrofolate		C00440	1	P48728																																																																					
DB04790	2,5-bis-o-{3-[amino(imino)methyl]phenyl}-1,4:3,6-dianhydro-d-glucitol			1	P07477																																																																					
DB04791	2-O-(4'-AMIDINOPHENYL)-5-O-(3''-AMIDINOPHENYL)-1,4:3,6-DIANHYDRO-D-SORBITOL			1	P07477																																																																					
DB04792	2,5-O,O-BIS-{4',4''-AMIDINOPHENYL}-1,4:3,6-DIANHYDRO-D-SORBITOL			1	P07477																																																																					
DB04793	2-O-(3'-AMIDINOPHENYL)-5-O-(4''-AMIDINOPHENYL}-1,4:3,6-DIANHYDRO-D-SORBITOL			1	P07477																																																																					
DB04794	Bifonazole			1	P20813																																																																					
DB04795	Thenoyltrifluoroacetone			2	P23141	P31040																																																																				
DB04796	Inecalcitol			1	P11473																																																																					
DB04797	Triazolopyridine			1	Q16539																																																																					
DB04798	THIO-ATPA			1	P42262																																																																					
DB04799	5-n-undecyl-6-hydroxy-4,7-dioxobenzothiazole			10	P08574	P00156	P31930	P22695	P07919	O14949	P47985	O14957	P14927	Q9UDW1																																																												
DB04800	1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID			1	P18031																																																																					
DB04801	(11E)-OCTADEC-11-ENOIC ACID			1	Q03181																																																																					
DB04803	Verdoheme			1	P09601																																																																					
DB04817	Metamizole			1	P23219																																																																					
DB04820	Nialamide			3	P27338	P21397	P21964																																																																			
DB04821	Nomifensine			5	P23975	Q01959	P27338	P21397	P05164																																																																	
DB04824	Phenolphthalein	D05456	C14286	1	O60656																																																																					
DB04825	Prenylamine			2	P62158	Q9H1R3																																																																				
DB04828	Zomepirac			1	Q9Y5Y4																																																																					
DB04829	Lysergic Acid Diethylamide		C07542	1	P08908																																																																					
DB04832	Zimelidine			3	P31645	P27338	P21397																																																																			
DB04835	Maraviroc			1	P51681																																																																					
DB04836	Amineptine			2	P23975	P31645																																																																				
DB04837	Clofedanol			1	P35367																																																																					
DB04838	Cyclandelate			2	P54289	P23141																																																																				
DB04839	Cyproterone acetate			1	P10275																																																																					
DB04840	Debrisoquin		C13650	1	P23975																																																																					
DB04841	Flunarizine	D01303		5	O43497	O95180	Q9P0X4	P35367	P62158																																																																	
DB04842	Fluspirilene	D02629		3	P14416	P28223	Q06432																																																																			
DB04843	Mepenzolate		C07818	2	P11229	P20309																																																																				
DB04844	Tetrabenazine	D08575	C11168	2	Q05940	P14416																																																																				
DB04845	Ixabepilone	D04645		1	Q13509																																																																					
DB04849	AZD2171			1	P35968																																																																					
DB04850	AZD2563			1	P21397																																																																					
DB04852	Implitapide			1	P55157																																																																					
DB04853	Binodenoson	D03120		1	P29274																																																																					
DB04855	Dronedarone	D02537		18	P35348	P35368	P25100	P08913	P18089	P18825	P08588	Q12809	Q13936	Q01668	O60840	Q13698	Q02641	Q08289	P54284	O00305	P35498	O95069																																																				
DB04856	Dexloxiglumide			1	P32238																																																																					
DB04857	Brasofensine	D03153		1	P14416																																																																					
DB04859	Zanapezil			1	P22303																																																																					
DB04860	Isatoribine			1	Q9NYK1																																																																					
DB04861	Nebivolol	D05127		2	P08588	P07550																																																																				
DB04863	Lefradafiban			2	P08514	P05106																																																																				
DB04864	Huperzine A		C09992	1	P22303																																																																					
DB04865	Homoharringtonine	D08956		1	P39023																																																																					
DB04866	Halofuginone	D04413		2	P02452	P08253																																																																				
DB04867	Lintitript			1	P32238																																																																					
DB04868	Nilotinib			2	P00519	P10721																																																																				
DB04873	Piboserod			1	Q13639																																																																					
DB04875	Pralnacasan			1	P29466																																																																					
DB04876	Vildagliptin			1	P27487																																																																					
DB04878	Voglibose	D01665		1	O43451																																																																					
DB04879	Vatalanib			3	P17948	P35968	P35916																																																																			
DB04880	Enoximone	D04004		1	Q14432																																																																					
DB04881	Elacridar	D03968		1	P08183																																																																					
DB04883	Darusentan			1	P25101																																																																					
DB04884	Dapoxetine	D03649		3	P08908	P28222	P28335																																																																			
DB04885	Cilansetron	D03495		1	P46098																																																																					
DB04888	Bifeprunox			2	P14416	P08908																																																																				
DB04889	Bicifadine	D03110		3	P23975	P31645	P14416																																																																			
DB04890	Bepotastine	D01654		1	P35367																																																																					
DB04892	Phenserine			2	P22303	P06276																																																																				
DB04896	Milnacipran	D08222		9	P31645	P23975	Q05586	Q12879	Q13224	Q14957	O15399	Q8TCU5	O60391																																																													
DB04898	Ximelagatran			1	P00734																																																																					
DB04903	Pagoclone			2	P47869	P34903																																																																				
DB04905	Tesmilifene			2	P08183	P35367																																																																				
DB04908	Flibanserin			3	P08908	P28223	P21917																																																																			
DB04910	Oxibendazole			1	P68371																																																																					
DB04915	Phenoxodiol			1	Q16206																																																																					
DB04917	Renzapride			2	P46098	Q13639																																																																				
DB04920	Clevidipine	D08892		4	O60840	Q13698	Q01668	Q13936																																																																		
DB04924	Itopride			2	P14416	P20309																																																																				
DB04926	Neramexane			1	Q8TCU5																																																																					
DB04930	Permethrin	D05443	C14388	1	P35498																																																																					
DB04938	Ospemifene	D08958		1	P03372																																																																					
DB04942	Tamibarotene	D01418	C12864	2	P10276	P10826																																																																				
DB04946	Iloperidone	D02666		11	P28223	P14416	P21728	P35462	P21917	P08908	P50406	P34969	P35348	P35367	P18825																																																											
DB04947	Altropane			1	Q01959																																																																					
DB04948	Lofexidine			1	P08913																																																																					
DB04951	Pirfenidone			1	P09958																																																																					
DB04953	Ezogabine	D09569	C13826	4	O43526	O43525	P56696	Q9NR82																																																																		
DB04954	Tecadenoson			1	P30542																																																																					
DB04957	Azimilide		C13777	3	P15382	P51787	Q12809																																																																			
DB04960	R115777			1	P49356																																																																					
DB04967	Lucanthone		C11715	3	P11388	P27695	P11387																																																																			
DB04970	Lesopitron			1	P08908																																																																					
DB04982	Talampanel	D02696	C13670	4	P42261	P42262	P42263	P48058																																																																		
DB05003	Imexon			2	P31350	P23921																																																																				
DB05009	BMS068645			1	P29274																																																																					
DB05013	Ingenol Mebutate	D09393		2	Q05655	P17252																																																																				
DB05022	Amonafide			2	P11388	Q02880																																																																				
DB05025	Arimoclomol			1	P00441																																																																					
DB05039	Indacaterol	D09318		1	P07550																																																																					
DB05087	Ganaxolone			6	P14867	P47869	P34903	P48169	P31644	Q16445																																																																
DB05095	Cimicoxib			1	P35354																																																																					
DB05104	Asimadoline			1	P41145																																																																					
DB05107	HE2000			1	P11413																																																																					
DB05137	Lobeline	D02364	C07475	2	Q9UGM1	Q9GZZ6																																																																				
DB05171	E2012			2	Q96BI3	Q9NZ42																																																																				
DB05219	AN2728			4	P27815	Q07343	Q08493	Q08499																																																																		
DB05229	Beraprost			1	P43119																																																																					
DB05232	Tetrodotoxin		C11692	4	P35498	Q99250	Q9NY46	Q9UQD0																																																																		
DB05234	LGD2941			1	P10275																																																																					
DB05246	Methsuximide			1	O43497																																																																					
DB05252	ACCLAIM		C11024	1	P35228																																																																					
DB05260	Gallium nitrate			4	P31350	P21281	P02818	P01584																																																																		
DB05262	Oxypurinol	D02365	C07599	1	P47989																																																																					
DB05265	Ecabet	D07885		1	Q8NFA2																																																																					
DB05266	Ibudilast			5	P27815	Q07343	Q08493	Q08499	Q14432																																																																	
DB05271	Rotigotine	D05768		7	P35462	P21917	P14416	P21918	P21728	P08908	P18089																																																															
DB05284	CA4P			1	P07437																																																																					
DB05289	MPC-7869			1	Q9Y6K9																																																																					
DB05291	lidocaine patch			1	P05177																																																																					
DB05294	Vandetanib	D06407		4	P15692	P00533	Q13882	Q02763																																																																		
DB05295	ED-71			1	P11473																																																																					
DB05298	OPC-6535			1	Q08499																																																																					
DB05314	DN-101			1	P32320																																																																					
DB05316	Pimavanserin			2	P28223	P14416																																																																				
DB05327	AS-3201			1	P15121																																																																					
DB05339	MN-305			1	P08908																																																																					
DB05343	ONO-2506			1	P04271																																																																					
DB05360	KW-3902			1	P30542																																																																					
DB05366	CDB-2914			1	P06401																																																																					
DB05381	histamine dihydrochloride			1	P25021																																																																					
DB05382	molecular iodine			1	P03915																																																																					
DB05383	pimagedine HCl			2	P15121	P35625																																																																				
DB05389	WF10			2	Q7L5Y9	Q86VB7																																																																				
DB05398	C31G			1	P21926																																																																					
DB05424	CI-1033			1	P00533																																																																					
DB05442	BNP-166			1	P01584																																																																					
DB05446	LJP 1082			1	P02749																																																																					
DB05448	PX-12			1	Q16881																																																																					
DB05458	ABT-089			2	P43681	P17787																																																																				
DB05460	TLK-199			1	P09211																																																																					
DB05461	OPC-28326			3	P41595	P18825	P18089																																																																			
DB05465	MLN-518			2	P36888	Q9GZP0																																																																				
DB05475	SCV-07			4	O60603	O00206	Q9NYK1	Q9NR96																																																																		
DB05478	Pradefovir Mesylate			1	P08684																																																																					
DB05482	LE-SN38			1	P11387																																																																					
DB05488	99mTc-ciprofloxacin			1	Q02880																																																																					
DB05492	Epicept NP-1			12	P35372	P28223	P41595	P28335	P35348	P35368	P25100	P08913	P18089	P18825	P35367	P41146																																																										
DB05494	CP-4055			1	P27707																																																																					
DB05508	PTI-901			1	Q5T1J1																																																																					
DB05511	CF-101			1	P0DMS8																																																																					
DB05708	GTS-21			1	P36544																																																																					
DB05786	MGI-114			1	Q96AE4																																																																					
DB05792	SR 31747			1	Q5T1J1																																																																					
DB05796	SLV 306			1	P08473																																																																					
DB05806	BNP 1350			1	P11387																																																																					
DB05812	Abiraterone	D09701		1	P05093																																																																					
DB05824	CNS-5161			1	Q05586																																																																					
DB05838	OPC-51803			1	P30518																																																																					
DB05855	Rivanicline			2	P17787	P10145																																																																				
DB05864	PPI-2458			1	P50579																																																																					
DB05869	CTI-01			2	P01375	P09429																																																																				
DB06016	Cariprazine	D09997		2	P35462	P14416																																																																				
DB06077	ITI-007			2	P28223	P14416																																																																				
DB06090	TC-5619			1	Q693P7																																																																					
DB06144	Sertindole	D00561	C07567	8	P14416	P28223	P28335	P50406	Q12809	P35348	P35368	P25100																																																														
DB06148	Mianserin			23	P08913	P28223	P28335	P35367	P23975	P31645	Q9H3N8	P08908	P18825	P41595	P30939	P18089	P35462	P41145	Q01959	P34969	P14416	P50406	P35348	P35368	P25100	P21728	P21918																																															
DB06151	Acetylcysteine	D00221	C06809	10	Q03154	O15111	O14920	P48637	Q9UPY5	Q13224	Q05586	Q12879	O15399	Q8TCU5																																																												
DB06155	Rimonabant	D05731	C14319	1	P21554																																																																					
DB06201	Rufinamide	D05775		2	P41594	Q15858																																																																				
DB06203	Alogliptin	D06553		1	P27487																																																																					
DB06204	Tapentadol	D06007		6	P35372	P23975	P41145	P41143	P46098	P31645																																																																
DB06207	Silodosin	D01965		3	P35348	P35368	P25100																																																																			
DB06209	Prasugrel	D05597		1	Q9H244																																																																					
DB06210	Eltrombopag	D03978		1	P40238																																																																					
DB06212	Tolvaptan	D01213		2	P30518	P37288																																																																				
DB06213	Regadenoson	D05711		1	P29274																																																																					
DB06216	Asenapine	D02995		20	P14416	P28223	P08908	P28222	P41595	P28335	P47898	P50406	P34969	P08913	P18089	P18825	P35348	P21728	P35462	P21917	P35367	P25021	P08588	P07550																																																		
DB06218	Lacosamide	D07299		3	Q15858	Q9NY46	Q9Y5Y9																																																																			
DB06228	Rivaroxaban	D07086		1	P00742																																																																					
DB06237	Avanafil	D03217		1	O76074																																																																					
DB06243	Eflornithine	D07883		1	P11926																																																																					
DB06262	Droxidopa	D01277		10	P35348	P35368	P25100	P08913	P18089	P18825	P08588	P07550	P13945	P00439																																																												
DB06267	Udenafil	D10027		1	O76074																																																																					
DB06268	Sitaxentan	D07171		2	P25101	P24530																																																																				
DB06274	Alvimopan	D02878		3	P35372	P41145	P41143																																																																			
DB06288	Amisulpride			4	P14416	P35462	P34969	P28223																																																																		
DB06292	Dapagliflozin	D09763		1	P31639																																																																					
DB06335	Saxagliptin	D08996		1	P27487																																																																					
DB06480	Prucalopride			1	Q13639																																																																					
DB06589	Pazopanib	D05380		10	P17948	P35968	P35916	P16234	P09619	P10721	P22607	Q08881	P05230	Q9UQQ2																																																												
DB06594	Agomelatine	D02578		3	P28335	P48039	P49286																																																																			
DB06605	Apixaban	D03213		1	P00742																																																																					
DB06616	Bosutinib	D03252		10	P11274	P00519	P07948	P08631	P12931	P24941	Q02750	P36507	Q9Y2U5	Q13555																																																												
DB06623	Flupirtine	D07978		1	P08913																																																																					
DB06684	Vilazodone	D09698		1	P08908																																																																					
DB06689	Ethanolamine Oleate	D02276		1	P00748																																																																					
DB06691	Mepyramine	D08183		1	P35367																																																																					
DB06693	Mevastatin		C13963	1	P04035																																																																					
DB06694	Xylometazoline		C07913	6	P35348	P08913	P18089	P35368	P25100	P18825																																																																
DB06698	Betahistine	D07522		2	P35367	Q9Y5N1																																																																				
DB06700	Desvenlafaxine	D02570		2	P31645	P23975																																																																				
DB06701	Dexmethylphenidate			3	Q01959	P23975	P31645																																																																			
DB06702	Fesoterodine	D07226		5	P20309	P08173	P11229	P08172	P08912																																																																	
DB06706	Isometheptene			2	P35348	Q05940																																																																				
DB06707	Levonordefrin			2	P35348	P23975																																																																				
DB06709	Methacholine		C07471	1	P20309																																																																					
DB06710	Methyltestosterone	D00408	C07198	1	P10275																																																																					
DB06711	Naphazoline	D08253		2	P35348	P08913																																																																				
DB06712	Nilvadipine	D01908		6	Q13936	P54289	Q08289	Q01668	Q13698	Q8IZS8																																																																
DB06713	Norelgestromin	D05205		1	P06401																																																																					
DB06714	Propylhexedrine	D05637		2	Q05940	Q96RJ0																																																																				
DB06716	Fospropofol	D04257		2	P47870	P28472																																																																				
DB06725	Lornoxicam	D01866		2	P23219	P35354																																																																				
DB06726	Bufuralol			3	P08588	P07550	P13945																																																																			
DB06738	Ketobemidone	D08100	C11792	10	P35372	P41145	P41143	Q05586	Q12879	Q13224	Q14957	O15399	Q8TCU5	O60391																																																												
DB06751	Drotaverine			2	P27815	Q13936																																																																				
DB06764	Tetryzoline	D08578	C07912	1	P35348																																																																					
DB06766	Alcaftadine	D06552		1	P35367																																																																					
DB06775	Carglumic Acid	D07130	C05829	1	P31327																																																																					
DB06777	Chenodeoxycholic acid	D00163	C02528	1	Q96RI1																																																																					
DB06781	Difluprednate	D01266		1	P04150																																																																					
DB06795	Mafenide	D02351		1	P23280																																																																					
DB06800	Methylnaltrexone	D06618		2	P35372	P41145																																																																				
DB06802	Nepafenac	D05143		2	P23219	P35354																																																																				
DB06809	Plerixafor	D08971		1	P61073																																																																					
DB06813	Pralatrexate	D05589		2	P00374	P04818																																																																				
DB06828	5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole			1	P09960																																																																					
DB06829	4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID			1	P18031																																																																					
DB06830	(1-HYDROXYHEPTANE-1,1-DIYL)BIS(PHOSPHONIC ACID)			1	O95749																																																																					
DB06831	2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE			2	P48736	O00329																																																																				
DB06832	2-(3-FLUORO-4-HYDROXYPHENYL)-7-VINYL-1,3-BENZOXAZOL-5-OL			2	Q92731	Q15788																																																																				
DB06833	1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE			1	P11474																																																																					
DB06834	N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide			1	P43405																																																																					
DB06835	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(S)-HYDROXY[(1R)-2-METHYL-1-{[(2-PHENYLETHYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID			1	P15086																																																																					
DB06836	N-(5-(4-CHLORO-3-(2-HYDROXY-ETHYLSULFAMOYL)- PHENYLTHIAZOLE-2-YL)-ACETAMIDE			2	P48736	Q8NEB9																																																																				
DB06837	(2R)-N~4~-hydroxy-2-(3-hydroxybenzyl)-N~1~-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]butanediamide			1	Q9UNA0																																																																					
DB06838	methyl L-phenylalaninate			1	P00734																																																																					
DB06840	diethyl [(1R)-1,5-diaminopentyl]boronate			1	P07477																																																																					
DB06841	D-phenylalanyl-N-[(1S)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-L-prolinamide			1	P00734																																																																					
DB06842	(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one			2	P27815	Q08499																																																																				
DB06843	2',5'-DIDEOXY-ADENOSINE 3'-MONOPHOSPHATE			3	P63092	Q08462	O95622																																																																			
DB06844	4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE			2	P20248	P24941																																																																				
DB06845	(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclopentylamino)ethanoyl)pyrrolidine-2-carboxamide			2	P07477	P00734																																																																				
DB06846	7-[3-(4-FLUORO-PHENYL)-1-ISOPROPYL-1H-INDOL-2-YL]-3,5-DIHYDROXY-HEPTANOIC ACID			1	P04035																																																																					
DB06848	1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine			1	Q15661																																																																					
DB06849	1-[1'-(3-phenylacryloyl)spiro[1-benzofuran-3,4'-piperidin]-5-yl]methanamine			1	Q15661																																																																					
DB06850	(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclohexylamino)ethanoyl)pyrrolidine-2-carboxamide			2	P07477	P00734																																																																				
DB06851	N-(pyridin-3-ylmethyl)aniline			1	P09960																																																																					
DB06852	4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE			1	O14757																																																																					
DB06853	N-cycloheptylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide			2	P07477	P00734																																																																				
DB06854	2-(2-HYDROXY-BIPHENYL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE			2	P00734	P00749																																																																				
DB06855	6-FLUORO-2-(2-HYDROXY-3-ISOBUTOXY-PHENYL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE			1	P00749																																																																					
DB06856	6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE			1	P00749																																																																					
DB06857	N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE			1	P00749																																																																					
DB06858	N-cyclooctylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide			2	P00734	P07477																																																																				
DB06859	N-ALLYL-5-AMIDINOAMINOOXY-PROPYLOXY-3-CHLORO-N-CYCLOPENTYLBENZAMIDE			1	P00734																																																																					
DB06861	6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE			1	P00734																																																																					
DB06862	2-HYDROXY-5-(2-MERCAPTO-ETHYLSULFAMOYL)-BENZOIC ACID			1	P42574																																																																					
DB06865	6-CARBAMIMIDOYL-2-[2-HYDROXY-6-(4-HYDROXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID			1	P00734																																																																					
DB06866	6-CARBAMIMIDOYL-2-[2-HYDROXY-5-(3-METHOXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID			1	P00734																																																																					
DB06867	3,6,9,12,15,18-HEXAOXAICOSANE			1	Q13526																																																																					
DB06868	N-(3-chlorobenzyl)-1-(4-methylpentanoyl)-L-prolinamide			1	P00734																																																																					
